,Date,Symbols,value,error_value,error_ind,returns,roll_mean_res,lc_fit
8377,2015-03-24,VZ,49.40999984741211,49.40999984741211,0,-0.004633351028692556,0.5473332722986726,49.530942051940876
8378,2015-03-25,VZ,48.72999954223633,48.72999954223633,0,-0.013762402494955639,-0.11000035603792213,49.057554970812404
8379,2015-03-26,VZ,48.41999816894531,48.41999816894531,0,-0.006361612481082135,-0.3866683959955992,48.49293732007625
8380,2015-03-27,VZ,48.56000137329102,48.56000137329102,0,0.002891433491121198,-0.2646652221674657,48.35482874559922
8381,2015-03-30,VZ,49.11999893188477,49.11999893188477,0,0.011532074603724407,0.23599904378305325,48.68260542195479
8382,2015-03-31,VZ,48.63000106811523,48.63000106811523,0,-0.009975526759457565,-0.3286656697586281,48.699463785880354
8383,2015-04-01,VZ,48.91999816894531,48.91999816894531,0,0.005963337332110852,-0.12133509317984448,48.8859694244505
8384,2015-04-02,VZ,49.47000122070313,49.47000122070313,0,0.011242908265417073,0.37933451334685486,49.276298841544595
8385,2015-04-06,VZ,49.63000106811523,49.63000106811523,0,0.003234280239822196,0.4866676330571238,49.6104613714368
8386,2015-04-07,VZ,49.27000045776367,49.27000045776367,0,-0.0072536893532899605,0.1266670227055684,49.53163098924041
8387,2015-04-08,VZ,49.13000106811523,49.13000106811523,0,-0.0028414732767956252,-0.025332387287924973,49.27190736231151
8388,2015-04-09,VZ,49.0099983215332,49.0099983215332,0,-0.002442555342419994,-0.1100016276036726,49.03112263330546
8389,2015-04-10,VZ,49.22000122070313,49.22000122070313,0,0.004284899130014175,0.10533447265675022,49.07410919875494
8390,2015-04-13,VZ,49.040000915527344,49.040000915527344,0,-0.0036570560892240644,-0.03999913533479571,49.05972400402983
8391,2015-04-14,VZ,49.18000030517578,49.18000030517578,0,0.002854799898751814,0.13066685994515126,49.139053687472234
8392,2015-04-15,VZ,49.38999938964844,49.38999938964844,0,0.004270009824512977,0.3419993082687185,49.30795881942603
8393,2015-04-16,VZ,49.27000045776367,49.27000045776367,0,-0.0024296200317409644,0.18600031534879946,49.32516679498737
8394,2015-04-17,VZ,48.9000015258789,48.9000015258789,0,-0.007509619006436763,-0.21599884033154382,49.08998236462618
8395,2015-04-20,VZ,49.38000106811523,49.38000106811523,0,0.009815941252727889,0.2093340555831702,49.253015763390906
8396,2015-04-21,VZ,49.16999816894531,49.16999816894531,0,-0.004252792519794268,-0.004002126057450539,49.19677991248777
8397,2015-04-22,VZ,49.56999969482422,49.56999969482422,0,0.00813507302775407,0.3333328247075258,49.44708188831861
8398,2015-04-23,VZ,50.04999923706055,50.04999923706055,0,0.009683267000028861,0.737998962402834,49.895849621470376
8399,2015-04-24,VZ,50.02999877929688,50.02999877929688,0,-0.0003996095518190579,0.680665334066255,50.09898173646047
8400,2015-04-27,VZ,50.08000183105469,50.08000183105469,0,0.000999461382727329,0.7006683349614278,50.18264877482427
8401,2015-04-28,VZ,50.54999923706055,50.54999923706055,0,0.009384931885414005,1.0853324890141636,50.45890671585684
8402,2015-04-29,VZ,50.47000122070313,50.47000122070313,0,-0.0015825522762572541,0.9160011291508923,50.531357634944
8403,2015-04-30,VZ,50.43999862670898,50.43999862670898,0,-0.0005944639046659983,0.790665181478353,50.533841231714604
8404,2015-05-01,VZ,50.40999984741211,50.40999984741211,0,-0.0005947418737831667,0.6813331604008823,50.47268930213173
8405,2015-05-04,VZ,50.52000045776367,50.52000045776367,0,0.0021821188392090463,0.6926671346033544,50.48115366222253
8406,2015-05-05,VZ,50.09000015258789,50.09000015258789,0,-0.008511486565311421,0.2020001729334382,50.23625503207353
8407,2015-05-06,VZ,49.63999938964844,49.63999938964844,0,-0.0089838443116117,-0.26466725667268776,49.809751389409314
8408,2015-05-07,VZ,49.72999954223633,49.72999954223633,0,0.001813057084901093,-0.2053337097163066,49.6363170429555
8409,2015-05-08,VZ,50.13999938964844,50.13999938964844,0,0.008244517417778985,0.12199961344450116,49.84350433522487
8410,2015-05-11,VZ,49.79999923706055,49.79999923706055,0,-0.006781016288924913,-0.24600041707307696,49.858031153308644
8411,2015-05-12,VZ,49.61999893188477,49.61999893188477,0,-0.0036144640147267593,-0.4560007731114766,49.7319090233875
8412,2015-05-13,VZ,49.72999954223633,49.72999954223633,0,0.002216860393378095,-0.35666681925406607,49.68696596363569
8413,2015-05-14,VZ,49.97000122070313,49.97000122070313,0,0.004826094523949553,-0.11133193969676825,49.827291002910904
8414,2015-05-15,VZ,49.790000915527344,49.790000915527344,0,-0.0036021673159618572,-0.27533238728791787,49.84379060496936
8415,2015-05-18,VZ,49.599998474121094,49.599998474121094,0,-0.0038160762786207947,-0.4333346048985973,49.71467025614832
8416,2015-05-19,VZ,49.54999923706055,49.54999923706055,0,-0.0010080491652965096,-0.4166671752924742,49.569848811650715
8417,2015-05-20,VZ,49.68999862670898,49.68999862670898,0,0.002825416585349183,-0.22466761271110158,49.58891560144414
8418,2015-05-21,VZ,49.9000015258789,49.9000015258789,0,0.004226260917162605,0.021335093180823606,49.783244440454716
8419,2015-05-22,VZ,49.61000061035156,49.61000061035156,0,-0.005811641416021529,-0.21533253987580991,49.72554218069106
8420,2015-05-26,VZ,49.41999816894531,49.41999816894531,0,-0.003829922174332867,-0.332001495360835,49.53146450867818
8421,2015-05-27,VZ,49.56999969482422,49.56999969482422,0,0.003035239405839718,-0.14733327229768634,49.4973936812485
8422,2015-05-28,VZ,49.540000915527344,49.540000915527344,0,-0.0006051801388251565,-0.1706654866531565,49.49614069522558
8423,2015-05-29,VZ,49.43999862670898,49.43999862670898,0,-0.0020186170159520733,-0.2513343811030282,49.46722090288797
8424,2015-06-01,VZ,49.22000122070313,49.22000122070313,0,-0.004449785843784304,-0.4099985758458544,49.30727512438736
8425,2015-06-02,VZ,49.13999938964844,49.13999938964844,0,-0.00162539270765083,-0.4460004170730727,49.14805787425807
8426,2015-06-03,VZ,49.08000183105469,49.08000183105469,0,-0.0012209515534994386,-0.4699981689448194,49.04730914555048
8427,2015-06-04,VZ,48.099998474121094,48.099998474121094,0,-0.019967467815241835,-1.3413347880040618,48.42346276362012
8428,2015-06-05,VZ,47.22999954223633,47.22999954223633,0,-0.01808729645496443,-2.0286669413243743,47.42547283617094
8429,2015-06-08,VZ,47.43999862670898,47.43999862670898,0,0.004446307146051431,-1.6620010375971717,47.355117783300074
8430,2015-06-09,VZ,47.34000015258789,47.34000015258789,0,-0.0021078936976357543,-1.6113329569493757,47.22391607737943
8431,2015-06-10,VZ,47.47000122070313,47.47000122070313,0,0.0027461146534899505,-1.3426653544103075,47.30144970063938
8432,2015-06-11,VZ,47.7599983215332,47.7599983215332,0,0.006109060319627657,-0.9240015665685206,47.61916338561569
8433,2015-06-12,VZ,47.25,47.25,0,-0.010678357191299614,-1.2573331197097914,47.41051076762789
8434,2015-06-15,VZ,47.0,47.0,0,-0.005291005291005346,-1.3333330790196882,47.096982181560875
8435,2015-06-16,VZ,47.41999816894531,47.41999816894531,0,0.0089361312541556,-0.7800015767410429,47.24934179585135
8436,2015-06-17,VZ,47.27000045776367,47.27000045776367,0,-0.0031631741242847955,-0.776666005451979,47.26958107380639
